Start_hour_left,Month_left,Year_left,apparent_temperature,humidity,dew_point,visibility,power
15,3,2019,38.25,0,13.8,4.15,10.36
16,3,2019,36.59,0,16.27,4.51,9.32
16,3,2019,36.59,0,16.27,4.51,8.29
16,3,2019,36.59,0,16.27,4.51,6.94
16,3,2019,36.59,0,16.27,4.51,5.56
17,3,2019,35.0,0,14.81,4.51,4.6
17,3,2019,35.0,0,14.81,4.51,3.36
17,3,2019,35.0,0,14.81,4.51,2.25
17,3,2019,35.0,0,14.81,4.51,1.28
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.21
6,3,2019,21.87,1,17.45,3.56,0.74
7,3,2019,25.23,1,17.71,3.06,1.9
7,3,2019,25.23,1,17.71,3.06,2.05
7,3,2019,25.23,1,17.71,3.06,2.95
7,3,2019,25.23,1,17.71,3.06,4.14
8,3,2019,24.29,1,18.94,3.3,3.65
8,3,2019,24.29,1,18.94,3.3,3.12
8,3,2019,24.29,1,18.94,3.3,5.1
8,3,2019,24.29,1,18.94,3.3,8.06
9,3,2019,26.56,1,17.33,3.85,5.17
9,3,2019,26.56,1,17.33,3.85,12.21
9,3,2019,26.56,1,17.33,3.85,9.54
9,3,2019,26.56,1,17.33,3.85,10.88
10,3,2019,32.03,0,18.09,3.54,11.19
10,3,2019,32.03,0,18.09,3.54,10.56
10,3,2019,32.03,0,18.09,3.54,11.69
10,3,2019,32.03,0,18.09,3.54,12.44
11,3,2019,33.31,0,17.72,3.78,13.83
11,3,2019,33.31,0,17.72,3.78,14.46
11,3,2019,33.31,0,17.72,3.78,15.04
11,3,2019,33.31,0,17.72,3.78,12.73
12,3,2019,36.14,0,16.43,3.91,13.5
12,3,2019,36.14,0,16.43,3.91,11.42
12,3,2019,36.14,0,16.43,3.91,13.11
12,3,2019,36.14,0,16.43,3.91,12.81
13,3,2019,35.63,0,15.56,4.49,14.48
13,3,2019,35.63,0,15.56,4.49,16.23
13,3,2019,35.63,0,15.56,4.49,12.58
13,3,2019,35.63,0,15.56,4.49,17.45
14,3,2019,35.57,0,14.5,4.75,17.27
14,3,2019,35.57,0,14.5,4.75,10.25
14,3,2019,35.57,0,14.5,4.75,13.54
14,3,2019,35.57,0,14.5,4.75,11.62
15,3,2019,38.25,0,13.8,4.15,11.35
15,3,2019,38.25,0,13.8,4.15,13.22
15,3,2019,38.25,0,13.8,4.15,6.58
15,3,2019,38.25,0,13.8,4.15,6.24
16,3,2019,36.59,0,16.27,4.51,4.88
16,3,2019,36.59,0,16.27,4.51,4.45
16,3,2019,36.59,0,16.27,4.51,4.76
16,3,2019,36.59,0,16.27,4.51,5.93
17,3,2019,35.0,0,14.81,4.51,6.49
17,3,2019,35.0,0,14.81,4.51,4.2
17,3,2019,35.0,0,14.81,4.51,2.65
17,3,2019,35.0,0,14.81,4.51,1.63
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.16
6,3,2019,21.87,1,17.45,3.56,0.71
7,3,2019,25.23,1,17.71,3.06,1.4
7,3,2019,25.23,1,17.71,3.06,1.92
7,3,2019,25.23,1,17.71,3.06,3.0
7,3,2019,25.23,1,17.71,3.06,4.39
8,3,2019,24.29,1,18.94,3.3,5.58
8,3,2019,24.29,1,18.94,3.3,6.77
8,3,2019,24.29,1,18.94,3.3,7.87
8,3,2019,24.29,1,18.94,3.3,8.93
9,3,2019,26.56,1,17.33,3.85,9.28
9,3,2019,26.56,1,17.33,3.85,11.25
9,3,2019,26.56,1,17.33,3.85,11.33
9,3,2019,26.56,1,17.33,3.85,11.88
10,3,2019,32.03,0,18.09,3.54,12.57
10,3,2019,32.03,0,18.09,3.54,13.61
10,3,2019,32.03,0,18.09,3.54,14.3
10,3,2019,32.03,0,18.09,3.54,14.82
11,3,2019,33.31,0,17.72,3.78,15.14
11,3,2019,33.31,0,17.72,3.78,14.76
11,3,2019,33.31,0,17.72,3.78,15.68
11,3,2019,33.31,0,17.72,3.78,15.9
12,3,2019,36.14,0,16.43,3.91,15.98
12,3,2019,36.14,0,16.43,3.91,16.0
12,3,2019,36.14,0,16.43,3.91,15.93
12,3,2019,36.14,0,16.43,3.91,15.86
13,3,2019,35.63,0,15.56,4.49,15.77
13,3,2019,35.63,0,15.56,4.49,15.6
13,3,2019,35.63,0,15.56,4.49,15.19
13,3,2019,35.63,0,15.56,4.49,14.98
14,3,2019,35.57,0,14.5,4.75,14.54
14,3,2019,35.57,0,14.5,4.75,13.9
14,3,2019,35.57,0,14.5,4.75,13.28
14,3,2019,35.57,0,14.5,4.75,12.61
15,3,2019,38.25,0,13.8,4.15,11.84
15,3,2019,38.25,0,13.8,4.15,11.4
15,3,2019,38.25,0,13.8,4.15,10.48
15,3,2019,38.25,0,13.8,4.15,9.79
16,3,2019,36.59,0,16.27,4.51,8.64
16,3,2019,36.59,0,16.27,4.51,7.3
16,3,2019,36.59,0,16.27,4.51,5.84
16,3,2019,36.59,0,16.27,4.51,5.46
17,3,2019,35.0,0,14.81,4.51,4.16
17,3,2019,35.0,0,14.81,4.51,3.0
17,3,2019,35.0,0,14.81,4.51,1.95
17,3,2019,35.0,0,14.81,4.51,1.11
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.12
6,3,2019,21.87,1,17.45,3.56,0.44
7,3,2019,25.23,1,17.71,3.06,1.09
7,3,2019,25.23,1,17.71,3.06,1.74
7,3,2019,25.23,1,17.71,3.06,2.75
7,3,2019,25.23,1,17.71,3.06,3.83
8,3,2019,24.29,1,18.94,3.3,4.91
8,3,2019,24.29,1,18.94,3.3,6.03
8,3,2019,24.29,1,18.94,3.3,7.06
8,3,2019,24.29,1,18.94,3.3,8.2
9,3,2019,26.56,1,17.33,3.85,9.16
9,3,2019,26.56,1,17.33,3.85,10.17
9,3,2019,26.56,1,17.33,3.85,11.06
9,3,2019,26.56,1,17.33,3.85,11.66
10,3,2019,32.03,0,18.09,3.54,12.46
10,3,2019,32.03,0,18.09,3.54,12.98
10,3,2019,32.03,0,18.09,3.54,13.55
10,3,2019,32.03,0,18.09,3.54,14.19
11,3,2019,33.31,0,17.72,3.78,14.58
11,3,2019,33.31,0,17.72,3.78,14.89
11,3,2019,33.31,0,17.72,3.78,15.14
11,3,2019,33.31,0,17.72,3.78,15.01
12,3,2019,36.14,0,16.43,3.91,14.47
12,3,2019,36.14,0,16.43,3.91,15.25
12,3,2019,36.14,0,16.43,3.91,14.53
12,3,2019,36.14,0,16.43,3.91,13.18
13,3,2019,35.63,0,15.56,4.49,11.81
13,3,2019,35.63,0,15.56,4.49,10.46
13,3,2019,35.63,0,15.56,4.49,10.07
13,3,2019,35.63,0,15.56,4.49,6.68
14,3,2019,35.57,0,14.5,4.75,12.94
14,3,2019,35.57,0,14.5,4.75,14.42
14,3,2019,35.57,0,14.5,4.75,13.53
14,3,2019,35.57,0,14.5,4.75,12.6
15,3,2019,38.25,0,13.8,4.15,11.75
15,3,2019,38.25,0,13.8,4.15,10.63
15,3,2019,38.25,0,13.8,4.15,10.12
15,3,2019,38.25,0,13.8,4.15,7.43
16,3,2019,36.59,0,16.27,4.51,7.31
16,3,2019,36.59,0,16.27,4.51,6.07
16,3,2019,36.59,0,16.27,4.51,3.37
16,3,2019,36.59,0,16.27,4.51,4.09
17,3,2019,35.0,0,14.81,4.51,3.04
17,3,2019,35.0,0,14.81,4.51,4.24
17,3,2019,35.0,0,14.81,4.51,2.95
17,3,2019,35.0,0,14.81,4.51,1.08
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.2
6,3,2019,21.87,1,17.45,3.56,0.67
7,3,2019,25.23,1,17.71,3.06,1.25
7,3,2019,25.23,1,17.71,3.06,1.87
7,3,2019,25.23,1,17.71,3.06,2.83
7,3,2019,25.23,1,17.71,3.06,3.78
8,3,2019,24.29,1,18.94,3.3,4.84
8,3,2019,24.29,1,18.94,3.3,5.92
8,3,2019,24.29,1,18.94,3.3,7.07
8,3,2019,24.29,1,18.94,3.3,8.19
9,3,2019,26.56,1,17.33,3.85,9.18
9,3,2019,26.56,1,17.33,3.85,10.07
9,3,2019,26.56,1,17.33,3.85,10.86
9,3,2019,26.56,1,17.33,3.85,11.13
10,3,2019,32.03,0,18.09,3.54,12.29
10,3,2019,32.03,0,18.09,3.54,12.98
10,3,2019,32.03,0,18.09,3.54,13.47
10,3,2019,32.03,0,18.09,3.54,13.75
11,3,2019,33.31,0,17.72,3.78,14.04
11,3,2019,33.31,0,17.72,3.78,13.96
11,3,2019,33.31,0,17.72,3.78,13.83
11,3,2019,33.31,0,17.72,3.78,14.15
12,3,2019,36.14,0,16.43,3.91,15.4
12,3,2019,36.14,0,16.43,3.91,15.51
12,3,2019,36.14,0,16.43,3.91,15.41
12,3,2019,36.14,0,16.43,3.91,15.48
13,3,2019,35.63,0,15.56,4.49,15.19
13,3,2019,35.63,0,15.56,4.49,14.94
13,3,2019,35.63,0,15.56,4.49,14.6
13,3,2019,35.63,0,15.56,4.49,14.32
14,3,2019,35.57,0,14.5,4.75,13.2
14,3,2019,35.57,0,14.5,4.75,8.07
14,3,2019,35.57,0,14.5,4.75,8.33
14,3,2019,35.57,0,14.5,4.75,10.43
15,3,2019,38.25,0,13.8,4.15,11.28
15,3,2019,38.25,0,13.8,4.15,10.3
15,3,2019,38.25,0,13.8,4.15,9.6
15,3,2019,38.25,0,13.8,4.15,8.47
16,3,2019,36.59,0,16.27,4.51,7.52
16,3,2019,36.59,0,16.27,4.51,6.54
16,3,2019,36.59,0,16.27,4.51,5.42
16,3,2019,36.59,0,16.27,4.51,4.3
17,3,2019,35.0,0,14.81,4.51,3.21
17,3,2019,35.0,0,14.81,4.51,2.42
17,3,2019,35.0,0,14.81,4.51,1.74
17,3,2019,35.0,0,14.81,4.51,1.07
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.19
6,3,2019,21.87,1,17.45,3.56,0.61
7,3,2019,25.23,1,17.71,3.06,1.3
7,3,2019,25.23,1,17.71,3.06,2.1
7,3,2019,25.23,1,17.71,3.06,3.3
7,3,2019,25.23,1,17.71,3.06,4.43
8,3,2019,24.29,1,18.94,3.3,5.64
8,3,2019,24.29,1,18.94,3.3,6.95
8,3,2019,24.29,1,18.94,3.3,8.17
8,3,2019,24.29,1,18.94,3.3,9.34
9,3,2019,26.56,1,17.33,3.85,10.47
9,3,2019,26.56,1,17.33,3.85,11.54
9,3,2019,26.56,1,17.33,3.85,12.53
9,3,2019,26.56,1,17.33,3.85,13.19
10,3,2019,32.03,0,18.09,3.54,13.77
10,3,2019,32.03,0,18.09,3.54,14.38
10,3,2019,32.03,0,18.09,3.54,14.33
10,3,2019,32.03,0,18.09,3.54,14.82
11,3,2019,33.31,0,17.72,3.78,15.79
11,3,2019,33.31,0,17.72,3.78,16.36
11,3,2019,33.31,0,17.72,3.78,16.6
11,3,2019,33.31,0,17.72,3.78,16.83
12,3,2019,36.14,0,16.43,3.91,17.09
12,3,2019,36.14,0,16.43,3.91,17.22
12,3,2019,36.14,0,16.43,3.91,17.29
12,3,2019,36.14,0,16.43,3.91,17.23
13,3,2019,35.63,0,15.56,4.49,17.19
13,3,2019,35.63,0,15.56,4.49,16.9
13,3,2019,35.63,0,15.56,4.49,16.52
13,3,2019,35.63,0,15.56,4.49,16.19
14,3,2019,35.57,0,14.5,4.75,14.33
14,3,2019,35.57,0,14.5,4.75,10.44
14,3,2019,35.57,0,14.5,4.75,14.71
14,3,2019,35.57,0,14.5,4.75,14.21
15,3,2019,38.25,0,13.8,4.15,13.47
15,3,2019,38.25,0,13.8,4.15,12.46
15,3,2019,38.25,0,13.8,4.15,11.8
15,3,2019,38.25,0,13.8,4.15,10.88
16,3,2019,36.59,0,16.27,4.51,9.73
16,3,2019,36.59,0,16.27,4.51,8.53
16,3,2019,36.59,0,16.27,4.51,7.39
16,3,2019,36.59,0,16.27,4.51,6.17
17,3,2019,35.0,0,14.81,4.51,5.06
17,3,2019,35.0,0,14.81,4.51,3.8
17,3,2019,35.0,0,14.81,4.51,2.67
17,3,2019,35.0,0,14.81,4.51,1.64
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,4,2019,26.52,1,19.46,3.57,0.0
0,4,2019,26.52,1,19.46,3.57,0.0
0,4,2019,26.52,1,19.46,3.57,0.0
0,4,2019,26.52,1,19.46,3.57,0.0
1,4,2019,28.78,1,20.06,3.06,0.0
1,4,2019,28.78,1,20.06,3.06,0.0
1,4,2019,28.78,1,20.06,3.06,0.0
1,4,2019,28.78,1,20.06,3.06,0.0
2,4,2019,26.58,1,19.97,3.06,0.0
2,4,2019,26.58,1,19.97,3.06,0.0
2,4,2019,26.58,1,19.97,3.06,0.0
2,4,2019,26.58,1,19.97,3.06,0.0
3,4,2019,23.84,1,18.66,3.56,0.0
3,4,2019,23.84,1,18.66,3.56,0.0
3,4,2019,23.84,1,18.66,3.56,0.0
3,4,2019,23.84,1,18.66,3.56,0.0
4,4,2019,24.13,1,17.84,3.06,0.0
4,4,2019,24.13,1,17.84,3.06,0.0
4,4,2019,24.13,1,17.84,3.06,0.0
4,4,2019,24.13,1,17.84,3.06,0.0
5,4,2019,24.13,1,17.84,3.06,0.0
5,4,2019,24.13,1,17.84,3.06,0.0
5,4,2019,24.13,1,17.84,3.06,0.0
5,4,2019,24.13,1,17.84,3.06,0.0
6,4,2019,21.87,1,17.45,3.56,0.0
6,4,2019,21.87,1,17.45,3.56,0.0
6,4,2019,21.87,1,17.45,3.56,0.21
6,4,2019,21.87,1,17.45,3.56,0.63
7,4,2019,25.23,1,17.71,3.06,1.33
7,4,2019,25.23,1,17.71,3.06,2.17
7,4,2019,25.23,1,17.71,3.06,3.46
7,4,2019,25.23,1,17.71,3.06,4.69
8,4,2019,24.29,1,18.94,3.3,5.93
8,4,2019,24.29,1,18.94,3.3,7.12
8,4,2019,24.29,1,18.94,3.3,8.25
8,4,2019,24.29,1,18.94,3.3,9.37
9,4,2019,26.56,1,17.33,3.85,10.42
9,4,2019,26.56,1,17.33,3.85,11.38
9,4,2019,26.56,1,17.33,3.85,12.32
9,4,2019,26.56,1,17.33,3.85,13.07
10,4,2019,32.03,0,18.09,3.54,13.78
10,4,2019,32.03,0,18.09,3.54,14.35
10,4,2019,32.03,0,18.09,3.54,15.02
10,4,2019,32.03,0,18.09,3.54,15.53
11,4,2019,33.31,0,17.72,3.78,15.93
